,From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes
386,368,2716,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
387,369,2240,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
388,370,2232,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
389,371,2233,1800.0,0.37,0.925,0.0,4.0,24,24.0,5
390,372,2256,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
391,373,2087,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
392,374,2246,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
393,375,2714,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
394,376,2243,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
395,377,2261,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
396,378,1403,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
397,379,2706,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
398,380,2702,1800.0,0.3,0.75,0.0,4.0,24,24.0,5
399,381,2268,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
400,382,3854,200.0,0.08,0.2,0.0,4.0,24,24.0,5
401,383,2699,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
402,384,2274,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
403,385,2279,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
404,386,2689,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
405,387,4736,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
406,388,2273,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
407,389,1418,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
408,390,2688,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
409,391,2257,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
410,392,2431,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
411,393,3241,1800.0,0.47,1.175,0.0,4.0,24,24.0,5
412,394,3242,1800.0,0.61,1.525,0.0,4.0,24,24.0,5
413,395,2701,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
414,396,3855,1800.0,0.36,0.9,0.0,4.0,24,24.0,5
415,397,2562,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
416,398,2151,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
417,399,3106,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
418,400,2224,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
419,401,2216,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
420,402,2562,1800.0,0.39,0.975,0.0,4.0,24,24.0,5
421,403,2694,1800.0,0.44,1.1,0.0,4.0,24,24.0,5
422,404,3338,1800.0,0.39,0.975,0.0,4.0,24,24.0,5
423,405,1398,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
424,406,2711,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
425,407,2140,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
426,408,3240,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
427,409,3239,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
428,410,1397,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
429,411,2432,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
430,412,3238,1800.0,0.65,1.625,0.0,4.0,24,24.0,5
431,413,4524,1800.0,0.94,2.35,0.0,4.0,24,24.0,5
432,414,2294,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
433,415,4806,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
434,416,4261,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
435,417,2288,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
436,418,4253,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
437,419,4635,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
438,420,2658,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
439,421,2269,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
440,422,4624,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
441,423,3489,1800.0,0.65,1.625,0.0,4.0,24,24.0,5
442,423,3490,1800.0,0.49,1.225,0.0,4.0,24,24.0,5
443,424,3488,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
444,425,3712,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
445,426,2656,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
446,427,2295,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
447,428,2244,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
448,429,4799,1800.0,0.22,0.55,0.0,4.0,24,24.0,5
449,430,4568,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
450,431,2556,1800.0,0.51,1.275,0.0,4.0,24,24.0,5
451,432,1546,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
452,433,2284,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
453,434,1587,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
454,435,1591,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
455,436,1594,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
456,437,1598,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
457,438,2258,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
458,439,2266,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
459,440,1613,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
460,441,1617,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
461,442,3099,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
462,443,2300,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
463,444,3620,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
464,445,3109,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
465,446,2253,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
466,447,3101,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
467,448,1581,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
468,449,3396,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
469,450,3640,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
470,451,3863,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
471,452,3608,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
472,453,1517,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
473,454,2060,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
474,455,2636,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
475,456,2027,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
476,457,2299,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
477,458,3779,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
478,459,1512,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
479,459,1525,400.0,0.11,0.275,0.0,4.0,24,24.0,5
480,460,1534,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
481,461,1531,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
482,462,1531,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
483,462,1541,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
484,462,4577,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
485,462,1508,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
486,463,2452,1800.0,0.22,0.55,0.0,4.0,24,24.0,5
487,464,2063,1800.0,0.57,1.425,0.0,4.0,24,24.0,5
488,465,2063,1800.0,0.79,1.975,0.0,4.0,24,24.0,5
489,466,2323,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
490,467,2323,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
491,468,2322,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
492,469,2321,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
493,470,2629,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
494,471,3248,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
495,472,2342,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
496,473,4683,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
497,474,4680,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
498,475,4681,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
499,476,2335,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
500,477,1688,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
501,478,3251,1800.0,0.3,0.75,0.0,4.0,24,24.0,5
502,479,3250,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
503,480,3249,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
504,481,3249,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
505,482,2071,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
506,483,2327,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
507,484,1696,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
508,485,1697,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
509,486,2627,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
510,487,2496,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
511,488,4591,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
512,489,4595,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
513,490,4659,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
514,491,2348,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
515,492,2349,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
516,493,1714,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
517,494,2337,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
518,494,3398,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
519,495,4660,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
520,496,2338,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
521,496,3395,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
522,497,2328,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
523,498,1713,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
524,499,2337,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
525,499,3397,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
526,500,2340,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
527,501,4661,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
528,502,2352,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
529,503,2340,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
530,504,2353,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
531,505,3253,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
532,506,2586,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
533,506,3253,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
534,507,2344,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
535,508,2588,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
536,508,2623,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
537,509,2346,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
538,510,2334,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
539,511,3642,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
540,512,4604,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
541,513,2354,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
542,514,2355,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
543,515,4606,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
544,516,1733,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
545,517,2351,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
546,518,2351,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
547,519,1737,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
548,520,1738,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
549,521,1739,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
550,522,1740,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
551,523,3096,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
552,524,3785,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
553,525,1736,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
554,526,1741,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
555,527,4663,1800.0,0.22,0.55,0.0,4.0,24,24.0,5
556,528,4662,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
557,529,2311,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
558,530,2065,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
559,531,2320,1800.0,0.27,0.675,0.0,4.0,24,24.0,5
560,532,1728,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
561,533,1727,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
562,534,3326,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
563,535,3252,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
564,536,2319,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
565,537,2310,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
566,538,3327,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
567,539,1722,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
568,540,3246,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
569,541,3866,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
570,542,2617,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
571,543,4752,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
572,544,2314,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
573,545,3778,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
574,546,2967,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
575,547,3392,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
576,548,3404,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
577,549,3403,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
578,550,3266,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
579,551,3268,1800.0,0.42,1.05,0.0,4.0,24,24.0,5
580,552,1794,1800.0,0.5,1.25,0.0,4.0,24,24.0,5
581,553,3268,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
582,554,1828,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
583,555,2585,1800.0,0.37,0.925,0.0,4.0,24,24.0,5
584,556,3623,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
585,557,4167,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
586,558,3406,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
587,559,3427,100.0,0.17,0.425,0.0,4.0,24,24.0,5
588,560,3392,100.0,0.05,0.125,0.0,4.0,24,24.0,5
589,561,2004,400.0,0.32,0.8,0.0,4.0,24,24.0,5
590,561,2003,400.0,0.3,0.75,0.0,4.0,24,24.0,5
591,561,2618,400.0,0.29,0.725,0.0,4.0,24,24.0,5
592,561,2941,400.0,0.3,0.75,0.0,4.0,24,24.0,5
593,561,3156,400.0,0.37,0.925,0.0,4.0,24,24.0,5
594,561,3594,400.0,0.23,0.575,0.0,4.0,24,24.0,5
595,562,3739,100.0,0.2,0.5,0.0,4.0,24,24.0,5
596,563,3575,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
597,564,3384,1800.0,0.31,0.775,0.0,4.0,24,24.0,5
598,565,4546,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
599,566,3321,1800.0,0.22,0.55,0.0,4.0,24,24.0,5
600,567,3158,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
601,568,2242,1800.0,0.5,1.25,0.0,4.0,24,24.0,5
602,569,2242,1800.0,0.52,1.3,0.0,4.0,24,24.0,5
603,570,2242,1800.0,0.22,0.55,0.0,4.0,24,24.0,5
604,571,3269,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
605,572,3408,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
606,573,3560,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
607,574,3853,1800.0,0.32,0.8,0.0,4.0,24,24.0,5
608,575,3357,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
609,576,2252,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
610,577,3270,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
611,578,2263,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
612,579,2277,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
613,580,3390,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
614,581,3393,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
615,582,3258,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
616,583,2290,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
617,584,1837,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
618,585,3211,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
619,586,3322,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
620,587,2301,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
621,588,3121,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
622,589,3259,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
623,590,3746,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
624,591,3743,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
625,592,3159,1800.0,0.36,0.9,0.0,4.0,24,24.0,5
626,593,3302,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
627,594,2306,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
628,595,3325,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
629,596,3335,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
630,597,3334,1800.0,0.3,0.75,0.0,4.0,24,24.0,5
631,598,2170,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
632,599,3332,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
633,600,3333,1800.0,0.29,0.725,0.0,4.0,24,24.0,5
634,601,3716,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
635,602,3859,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
636,603,3771,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
637,604,3363,1800.0,0.31,0.775,0.0,4.0,24,24.0,5
638,605,3364,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
639,606,3217,1800.0,0.29,0.725,0.0,4.0,24,24.0,5
640,607,3439,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
641,608,3193,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
642,608,3836,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
643,608,2527,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
644,609,3493,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
645,610,3437,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
646,611,3856,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
647,612,3438,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
648,613,3895,100.0,0.17,0.425,0.0,4.0,24,24.0,5
649,614,2961,1800.0,0.45,1.125,0.0,4.0,24,24.0,5
650,615,2367,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
651,616,3215,1800.0,0.27,0.675,0.0,4.0,24,24.0,5
652,617,3072,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
653,618,2365,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
654,619,2360,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
655,620,2356,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
656,621,2361,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
657,622,3372,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
658,623,3216,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
659,624,3135,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
660,625,3373,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
661,626,3223,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
662,627,3137,1800.0,0.44,1.1,0.0,4.0,24,24.0,5
663,628,3222,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
664,629,3218,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
665,630,2333,1800.0,0.37,0.925,0.0,4.0,24,24.0,5
666,631,1114,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
667,632,1159,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
668,633,2377,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
669,634,2368,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
670,635,4786,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
671,636,2318,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
672,637,3260,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
673,638,2616,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
674,639,3085,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
675,640,3261,1800.0,0.41,1.025,0.0,4.0,24,24.0,5
676,641,1807,1800.0,0.61,1.525,0.0,4.0,24,24.0,5
677,642,2275,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
678,643,3112,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
679,644,2276,1800.0,0.36,0.9,0.0,4.0,24,24.0,5
680,645,2276,1800.0,0.4,1.0,0.0,4.0,24,24.0,5
681,646,2331,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
682,647,1773,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
683,648,2330,1800.0,0.32,0.8,0.0,4.0,24,24.0,5
684,649,3087,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
685,650,2326,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
686,651,2325,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
687,652,1779,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
688,653,1781,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
689,654,1077,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
690,655,1814,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
691,656,1809,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
692,657,2964,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
693,658,3861,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
694,658,3557,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
695,659,3323,1800.0,0.29,0.725,0.0,4.0,24,24.0,5
696,659,3877,1800.0,0.35,0.875,0.0,4.0,24,24.0,5
697,659,3878,1800.0,0.45,1.125,0.0,4.0,24,24.0,5
698,660,1079,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
699,661,3212,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
700,662,3074,1800.0,0.27,0.675,0.0,4.0,24,24.0,5
701,663,2363,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
702,663,3391,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
703,664,2341,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
704,665,1797,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
705,666,4523,1800.0,0.36,0.9,0.0,4.0,24,24.0,5
706,667,1803,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
707,668,1820,1800.0,0.58,1.45,0.0,4.0,24,24.0,5
708,669,1801,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
709,670,2304,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
710,671,2309,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
711,672,1789,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
712,673,3023,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
713,674,2164,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
714,675,2332,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
715,676,2307,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
716,677,2062,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
717,678,1784,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
718,679,1784,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
719,680,1803,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
720,681,2551,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
721,682,3870,400.0,0.24,0.6,0.0,4.0,24,24.0,5
722,682,3868,400.0,0.17,0.425,0.0,4.0,24,24.0,5
723,683,2339,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
724,684,4541,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
725,685,1745,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
726,686,1749,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
727,687,1752,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
728,688,2350,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
729,689,3254,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
730,690,3255,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
731,691,4560,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
732,692,1755,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
733,693,2347,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
734,694,1756,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
735,695,1759,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
736,696,1763,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
737,697,1763,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
738,698,1762,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
739,699,1758,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
740,699,1760,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
741,700,1767,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
742,701,3086,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
743,702,2106,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
744,703,2358,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
745,704,1771,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
746,705,1770,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
747,706,2364,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
748,707,2449,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
749,708,1095,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
750,709,2369,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
751,710,4675,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
752,711,2372,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
753,711,2504,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
754,712,1093,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
755,713,3420,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
756,714,2366,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
757,714,3423,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
758,715,2357,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
759,716,2021,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
760,717,1104,1800.0,0.38,0.95,0.0,4.0,24,24.0,5
761,718,2373,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
762,719,3213,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
763,720,3214,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
764,721,2371,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
765,722,4795,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
766,723,2604,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
767,724,2606,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
768,725,3432,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
769,726,1111,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
770,727,2370,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
771,728,1179,1800.0,0.22,0.55,0.0,4.0,24,24.0,5
772,729,2387,1800.0,0.51,1.275,0.0,4.0,24,24.0,5
